cluster_id,ward,area_m2,d_toilet,n_toilet,d_health,n_health,d_school,n_school,d_school_municipal,n_school_municipal,d_park,n_park,d_fire,n_fire,d_police,n_police,d_bus,n_bus,d_rail,n_rail,d_funeral,n_funeral,toilet_seats,toilet_seats_f
1076,R/S,6254.689843343537,47.50019127366695,0,391.85515120545944,0,79.97603549574606,0,296.3290589361366,0,598.8751410967692,0,1178.1668855286318,0,1320.1559426284082,0,105.37694130774165,0,2274.307106391114,0,719.5471591666735,0,0.0,0.0
1077,R/S,412.7119822445525,2.4215583890268024,0,518.4387102996008,0,102.05805272443594,0,221.72206137445914,0,527.4241723720329,0,1117.6807211828518,0,1322.4033995469033,0,100.31135137136798,0,2439.463522209765,0,894.9459046132577,0,0.0,0.0
1078,R/S,87014.86192590978,0.0,15,280.6130550296152,0,7.330805686027173,0,522.3194916077296,0,238.2328157070975,0,1688.93847731113,0,1255.2204009786185,0,33.209656664821466,0,1881.6425942357141,0,397.10989235365474,0,129.0,63.0
1079,R/S,4069.399302741126,15.894495042009583,0,473.82911607763265,0,25.301816913282373,0,673.6104769509309,0,330.3393055889862,0,1296.7657985071448,0,1674.0588850729355,0,59.36259836061506,0,1756.5439558552137,0,564.8512383009424,0,0.0,0.0
1080,R/C,96907.39806506413,0.0,3,79.32107089247992,0,141.9443530674258,0,293.094036340984,0,101.23129653825949,0,1238.4966611616906,0,602.7172616718437,0,50.3497937633848,0,749.192074769844,0,1267.0137045526908,0,37.0,17.0
1081,R/N,99750.25517943563,0.0,38,0.0,1,0.0,5,549.2195040768501,0,7.803836286854771,0,646.2465619238637,0,498.089602050376,0,13.02354575912791,0,952.1908920297881,0,1374.4891289665704,0,243.0,121.0
1082,R/N,1819.4886132005438,16.228709272923545,0,81.22238455578002,0,92.8716569691073,0,595.461808247961,0,253.37991609797973,0,778.8041396092178,0,541.3165834318648,0,175.19749537143053,0,1031.615447708033,0,1617.8516099344483,0,0.0,0.0
1083,R/N,2040.2459975987795,2.6451846331027307,0,35.054707199963275,0,32.72554726553994,0,683.4481282614091,0,241.73021200076377,0,863.1638784338501,0,685.0970387142976,0,251.2005589991007,0,1161.812287618863,0,1620.6769622669171,0,0.0,0.0
1084,R/N,47661.09095468957,52.16360858794364,0,449.16519937108865,0,186.33746986634313,0,436.17621800013825,0,167.46370230539173,0,863.4696300635476,0,904.2048021003972,0,12.054549188214501,0,1284.3310674241322,0,1181.6812430260984,0,0.0,0.0
1085,R/N,2370.3844581578237,129.46453014179195,0,677.8403133869682,0,425.99060692859837,0,594.8245458678789,0,345.8382688488972,0,1106.2866227466761,0,974.327588759231,0,81.38636481077924,0,1528.5668721067575,0,1359.7897780569397,0,0.0,0.0
1086,R/N,2508.4339711108737,1.0600286999842927,0,106.95049759914016,0,5.281880986833879,0,271.9583879772041,0,479.00630031523804,0,1584.061985463602,0,1071.8787155067482,0,109.32154488479802,0,1688.2788490947128,0,1904.2706409737293,0,0.0,0.0
1087,R/N,115352.98098516434,0.0,25,285.63089701969966,0,29.83149944133188,0,29.83149944133188,0,4.469711576406583,0,355.7941896484561,0,190.2748581170595,0,11.122396153232149,0,698.4363460326883,0,96.70708571822352,0,216.0,108.0
1088,R/N,854.1003870420517,6.3725044289139525,0,410.78168676993363,0,349.0598767025983,0,379.79418325249895,0,36.179539213521345,0,561.0239126890361,0,406.62627747731517,0,159.8516679302258,0,911.4075192576692,0,436.46966794978664,0,0.0,0.0
1089,R/N,6750.246497376024,8.213596100542253,0,376.9072524067236,0,231.93688388322087,0,356.8592799089255,0,87.77512316937849,0,630.8122052552525,0,493.8263033787478,0,28.10620888406385,0,1002.7259079755033,0,358.7781764892159,0,0.0,0.0
1090,R/N,21138.210756585908,186.01678832203123,0,706.216378420422,0,26.049701491899558,0,26.049701491899558,0,142.19710499190134,0,1298.000760256287,0,1141.8026437585518,0,49.686436308636324,0,864.9886602349764,0,363.4216835285631,0,0.0,0.0
1091,R/N,414.6311623837886,250.12030133671385,0,729.1422302360203,0,50.82844857312325,0,50.82844857312325,0,162.42904712579403,0,1338.1109357224639,0,1166.854680876572,0,163.50300021812933,0,906.5294077105757,0,445.73653967002656,0,0.0,0.0
1092,R/N,5225.2371097772075,174.84247842579612,0,683.0446274015494,0,32.7988589289908,0,32.7988589289908,0,70.71617432975695,0,1211.0905063795658,0,1058.8926150173322,0,84.88036461423789,0,779.3818419484536,0,423.4961631950272,0,0.0,0.0
1093,R/N,4200.0632944067775,0.0,1,470.79349680243996,0,0.0,1,384.85057516223105,0,143.09353644385786,0,1368.7403213132725,0,1346.9239120841269,0,139.6417526641834,0,933.5539944411069,0,735.3271496038348,0,9.0,4.0
1094,R/C,13795.99635486828,0.0,5,367.689174031258,0,135.71056262982583,0,407.1595194198051,0,210.9013049839347,0,791.5809150115492,0,431.6752629860224,0,72.60452616542746,0,1001.6721628202565,0,301.63933851177075,0,38.0,21.0
1095,R/N,538.4758434738472,230.235115724615,0,611.6518734116089,0,319.2008406357493,0,473.6604714203452,0,221.48763068601147,0,1427.9030805306463,0,1171.6963756469934,0,23.1230765305079,0,1755.3728055852248,0,947.8293445755962,0,0.0,0.0
1096,R/C,14967.868402571565,0.0,2,690.4068673634947,0,56.23342387759936,0,149.99657686999143,0,364.79092125878543,0,948.1183619581286,0,661.3148051279276,0,143.9195447359646,0,1022.6870283317112,0,481.04490716356986,0,32.0,13.0
1097,K/W,7694.065213834611,419.23605442666036,0,1282.433259721351,0,593.7006181447578,0,795.7734414416685,0,975.6188679439347,0,4610.137173314125,0,3566.6312430701228,0,0.0,3,5394.757755405127,0,1193.2647738820478,0,0.0,0.0
1098,P/S,51689.140030953764,0.0,2,2338.368584391544,0,1130.6595992195753,0,1130.6595992195753,0,1632.1675839168065,0,3079.1901662113028,0,1438.5932962675324,0,40.86616872164561,0,3612.987965876133,0,2610.139930199583,0,26.0,13.0
1099,P/S,12059.361001266238,232.1046099977198,0,1176.9603112086393,0,98.12928263745317,0,171.9495733429527,0,55.51000833287524,0,1375.5118377556416,0,677.8101423697672,0,94.82167974138625,0,2459.2007062885477,0,1512.4932088142737,0,0.0,0.0
1100,P/S,14294.59482799086,157.3953511710072,0,1261.3693152022813,0,68.1649576041301,0,306.7253345135587,0,67.85710153601482,0,1530.700228781516,0,580.1539966707397,0,58.56786120593389,0,2610.17193808062,0,1642.3845705637657,0,0.0,0.0
1101,P/S,7064.5133135235355,158.5654724378437,0,660.3230586796489,0,24.03635066387935,0,288.3518265657281,0,139.90850917588378,0,1110.0862075774864,0,1199.7406155298315,0,166.1121160775924,0,2498.242195994832,0,1697.8947406037482,0,0.0,0.0
1102,P/S,4253.591179410245,69.87908667328885,0,521.6360710514145,0,166.61895334869354,0,402.27377861254416,0,127.65604645782689,0,1104.7833600166034,0,1323.8904429242189,0,108.83929629547686,0,2556.6045811309095,0,1787.5678335794535,0,0.0,0.0
1103,P/S,1401.4361380630492,6.062277870210374,0,836.9285313320116,0,119.8124497101047,0,119.8124497101047,0,531.9329893217122,0,1076.922367061366,0,1095.6835886223462,0,62.47941355806628,0,754.9136509319891,0,256.4289349868178,0,0.0,0.0
1104,P/S,8803.876793556343,0.0,2,1238.5148955501486,0,29.47957782232711,0,713.3083352392896,0,1151.7615860420606,0,3597.229885210751,0,2182.4323367444904,0,379.6178773011796,0,3751.282046946579,0,1096.6997196888888,0,14.0,10.0
1105,P/S,3989.941026409287,29.79089406931083,0,1650.1771304270728,0,409.56798562559374,0,409.56798562559374,0,1849.953258909529,0,3490.652892252909,0,1719.2403610607043,0,12.203966454198492,0,3310.010463245622,0,2381.767155722377,0,0.0,0.0
1106,P/S,96518.61466258265,0.0,6,1726.8741993601266,0,484.108426911481,0,484.108426911481,0,1712.9766313384096,0,3029.4992829972307,0,1283.7355550553239,0,0.0,1,3342.8428253460274,0,2308.3112978701706,0,36.0,19.0
1107,P/S,5986.231462094307,0.0,1,410.93178842574366,0,438.3601498646056,0,446.93481875147893,0,279.21070938506847,0,1445.251910003423,0,526.8348967030053,0,309.9224566420303,0,566.4842206479747,0,700.3846938221417,0,10.0,5.0
1108,P/S,11311.11772522444,25.04718263024374,0,1794.721026012799,0,619.9934265182223,0,619.9934265182223,0,1884.347960766022,0,3099.1158603025374,0,1327.8191922067376,0,1.762273951262174,0,3111.287428769359,0,2427.993223308502,0,0.0,0.0
1109,P/S,3531.785659554672,0.904026117909318,0,1498.9238562245116,0,292.94789067192374,0,941.44336131606,0,1494.3979767231883,0,3927.367830184334,0,2540.4723365701648,0,501.5349472152296,0,3900.0352097224927,0,1176.019308491261,0,0.0,0.0
1110,P/S,69214.26657273993,0.0,7,382.5316740095332,0,81.29852030408128,0,447.2198540285768,0,53.946087158780884,0,447.2871713342041,0,172.3117495927083,0,7.700196559752204,0,926.9245487065052,0,447.00740415843944,0,97.0,41.0
1111,P/S,5312.426663443655,15.873268236878026,0,647.6960300380882,0,332.63919168041116,0,577.6797819908364,0,188.8986830501495,0,546.1931364421467,0,499.83470261915653,0,83.16103489705957,0,1110.8030884502932,0,717.1208060534487,0,0.0,0.0
1112,P/S,12519.603876631703,0.13570630824919327,0,789.5243944994469,0,613.8656202123236,0,769.8324074942707,0,468.9345663205926,0,365.67548563127815,0,656.4216614577994,0,69.15343893440802,0,1117.3854938074487,0,837.5969278981336,0,0.0,0.0
1113,P/S,5050.324507498088,9.472679096726301,0,735.6254170651938,0,475.7646537021232,0,739.3484056472479,0,349.2023615285285,0,438.7645501323987,0,571.7261106684095,0,1.3025985404712608,0,1125.8944198888905,0,818.0007267185773,0,0.0,0.0
1114,P/S,26981.154096823044,0.0,2,340.8712097346082,0,0.0,1,116.95646566545331,0,76.82979080455372,0,927.1072977576106,0,719.3194600346742,0,25.884596398672112,0,998.9899988074429,0,594.1503795187257,0,19.0,9.0
1115,P/S,19547.194898782607,0.0,4,406.0538156926936,0,0.0,1,188.79321007811532,0,154.7092359298927,0,1073.75897326986,0,850.0213466091598,0,6.9309296941113026,0,1000.8468076751715,0,595.2523134124825,0,44.0,25.0
1116,P/N,1781.128415660672,51.12458983101377,0,475.66966525688844,0,401.6382299237552,0,825.4728488286468,0,430.24528243076577,0,214.25225284139523,0,340.12213529986917,0,56.83930359278986,0,1500.667302051886,0,686.6604381391776,0,0.0,0.0
1117,P/S,1570.7006070247548,92.4961037443092,0,374.95464289413155,0,47.32032576514121,0,324.5667959962334,0,192.0455035661765,0,1241.4823504963426,0,1160.9153907508762,0,347.98415586545457,0,1027.289837034318,0,1070.7946745796576,0,0.0,0.0
1118,P/S,794.6791163106855,3.796320876161397,0,420.8620022828344,0,373.7060151429845,0,373.7060151429845,0,120.30740618163284,0,56.74414927398377,0,701.8888677735835,0,86.16919163706392,0,1102.4987014877822,0,383.29999090629815,0,0.0,0.0
1119,P/S,155981.91965019814,0.0,16,0.0,2,0.0,1,169.7042755716579,0,25.72257667300522,0,743.3771141293414,0,1206.5112321870233,0,139.28310256427486,0,926.3116262540042,0,890.034067228037,0,286.0,135.0
1120,P/S,22559.598656304646,0.0,5,316.92335863995686,0,56.6566595118106,0,92.46853664361153,0,193.5618161940409,0,1207.15382285622,0,981.5270059840936,0,277.9834773793618,0,742.409157793546,0,813.9295230804579,0,61.0,22.0
1121,M/E,8341.124989568378,1.703972353704951,0,19.886634338860752,0,253.73634485474332,0,253.73634485474332,0,91.4963543808843,0,482.06283149445477,0,372.671024889345,0,4.516488704929989,0,907.1647842843746,0,30.375954420948283,0,0.0,0.0
1122,M/E,34425.815055871906,0.0,1,758.5284720736456,0,82.27867639705497,0,290.65541887506396,0,289.9619966095332,0,1135.434266519857,0,825.8494422230849,0,13.619179781003897,0,1733.282954736447,0,522.049273295597,0,18.0,6.0
1123,M/E,1373.2328400640824,106.56017272451754,0,868.5991331720096,0,109.39792200518136,0,344.61699990846745,0,393.0226987668627,0,1244.1068031255281,0,859.3721531147147,0,52.02211786429967,0,1773.5507903456455,0,614.2535301132548,0,0.0,0.0
1124,M/E,15745.341277095546,296.6944370636913,0,223.75724409110225,0,4.763868842431632,0,4.763868842431632,0,175.41080971117202,0,2385.0921353378167,0,429.3465117093122,0,150.85197242089603,0,2978.080385323949,0,960.7248356579529,0,0.0,0.0
1125,M/E,189222.61909636264,0.0,1,0.0,1,0.0,3,429.29236825663355,0,407.4946782909423,0,2083.8026797034036,0,640.3754478119058,0,300.49476029690595,0,1882.4607239568795,0,1208.2081551749216,0,16.0,16.0
1126,M/E,8610.777028824448,146.69202648441296,0,231.80735984485355,0,108.5976731069093,0,735.1510848842915,0,687.5619482547316,0,2182.918288945711,0,762.9075937958183,0,733.5525976065461,0,2054.153716340747,0,1449.570005810145,0,0.0,0.0
1127,M/E,974.8716903304191,300.8511573139439,0,99.93740064867175,0,6.828806226499308,0,820.7560051963344,0,567.9420358593792,0,2337.6511662022854,0,998.502813761509,0,597.9522016583616,0,2313.0400641459582,0,1429.8302606008378,0,0.0,0.0
1128,M/E,124622.30671235474,45.32297303070629,0,304.0727400957004,0,0.0,1,429.5026793743359,0,0.0,3,2841.973429069349,0,967.0681538040374,0,146.12691468161992,0,2853.4378309110184,0,1244.9928577314151,0,0.0,0.0
1129,M/E,342.8811250617684,405.1913193428529,0,527.3726218126559,0,102.6575784605629,0,708.3832785920944,0,123.04147885534975,0,2980.251641535857,0,1226.3260266479938,0,253.0515929161463,0,2983.320985602435,0,1577.8933713262616,0,0.0,0.0
1130,M/E,10637.469049306614,318.09572086318286,0,541.8104583305608,0,0.0,1,717.7333415196034,0,152.48812274359915,0,3014.4131330661626,0,1094.0905345823746,0,284.333985192177,0,2978.9936006263847,0,1580.2409032405264,0,0.0,0.0
1131,M/E,90883.44568226897,0.0,4,36.92332061815048,0,24.47966374321026,0,179.2689113944647,0,48.374417474906906,0,298.5494468292698,0,366.4249300913938,0,8.416599332230536,0,1026.2364711584842,0,98.65138029203935,0,40.0,26.0
1132,M/E,714.5384035536749,126.1009924859432,0,314.98431943964766,0,126.12954188533013,0,440.65410325238383,0,180.25353291350623,0,492.1386806313008,0,638.663137975436,0,191.87297489704287,0,1290.2115627821001,0,234.87725298641828,0,0.0,0.0
1133,M/E,394.4426128484368,107.47635708831324,0,285.02319460551234,0,208.14978914729613,0,469.4526455143701,0,149.3570264854863,0,426.5871672012416,0,615.6968735890893,0,140.1943411343356,0,1242.6693064200351,0,257.07040535720733,0,0.0,0.0
1134,M/E,70212.55704586263,0.0,8,40.666052800351274,0,0.0,1,187.2728322202997,0,19.52300634471294,0,2690.815648818983,0,397.40669865948087,0,174.66752061474068,0,2060.7189933531376,0,150.26286864854433,0,225.0,99.0
1135,M/E,194.1257079304717,6.79345401854953,0,366.5546789240751,0,72.82901140780876,0,291.8771174497996,0,349.5444586410271,0,3025.501516618557,0,576.9014534464753,0,275.06860189967387,0,2362.1708834500405,0,501.56756513290094,0,0.0,0.0
1136,M/E,14147.864283996156,0.0,1,712.1090358901743,0,351.3652206873365,0,788.27454295359,0,339.14522170247,0,1926.3309131440553,0,299.16781765837374,0,263.88390973459644,0,1433.7804035051597,0,1354.5700769664854,0,8.0,0.0
1137,M/E,1359.041426598453,446.0819829553166,0,1079.2612961435952,0,167.08764489204938,0,211.14763644157313,0,162.15279692524217,0,1546.410480559181,0,420.7524876431152,0,84.40262171898732,0,2506.1718800686735,0,287.9886404060494,0,0.0,0.0
1138,M/E,1454.202668263471,884.4834684594322,0,1368.509862805135,0,1109.8692054322705,0,1321.527476785262,0,1338.564689867037,0,4075.680582149395,0,0.0,1,90.50479719780715,0,3990.0716481566847,0,2155.3624828065626,0,0.0,0.0
1139,M/E,2694.9786918661584,23.831927086926324,0,113.84284255414259,0,90.84969613712757,0,1012.1024301470334,0,988.9161811139923,0,1009.2715858294514,0,1277.52455477196,0,97.14914823235156,0,712.0270023727602,0,641.8699820004183,0,0.0,0.0
1140,M/E,103230.32353829453,0.0,28,330.25651835770464,0,0.0,2,0.0,1,226.70152209249989,0,1214.472509446894,0,347.3675215879725,0,15.326479440618701,0,846.996119402375,0,449.3300900904991,0,507.0,240.0
1141,M/E,280.8373186403304,37.54495122123064,0,652.841086013358,0,82.72873760580471,0,260.95066328232514,0,425.0882647971904,0,1523.698901134371,0,578.9538095968671,0,167.96426857845802,0,1203.7653190175383,0,699.0341629402029,0,0.0,0.0
1142,M/E,2147.699129466717,0.0,1,494.9835801840324,0,92.60508768258448,0,121.78590419525358,0,378.9089451057973,0,1370.8535832616571,0,435.65933710400674,0,96.38453029981895,0,1061.8756993604538,0,803.3181170012781,0,16.0,0.0
1143,M/E,1408.5734879514869,21.025540814540214,0,681.1926511539958,0,427.90458710448854,0,926.7610876921377,0,559.739833148524,0,2156.111696486646,0,661.3720109343994,0,628.3521031110863,0,1772.884287671035,0,1694.2876802093754,0,0.0,0.0
1144,M/E,2932.614849471354,11.900644556662968,0,433.14317886618755,0,0.0,1,0.0,1,8.853935520573604,0,924.9104936285255,0,839.8889879305842,0,48.628262510247794,0,345.207328037872,0,513.5466386882626,0,0.0,0.0
1145,M/E,346.96137968466326,16.91400152566121,0,489.6304281089187,0,191.7708448807136,0,282.1799920920021,0,224.5529969358369,0,270.2704028922112,0,267.9504721101757,0,184.4247219112412,0,727.1592574074435,0,682.7214418111982,0,0.0,0.0
1146,M/E,1534.4904631273716,303.15737856459293,0,556.7342784973787,0,165.4024323129151,0,403.90693628819895,0,268.5175759060588,0,815.0144807275444,0,612.2139493074177,0,236.97948678450817,0,912.0917589981277,0,859.8178049227281,0,0.0,0.0
1147,M/E,12118.690150454428,0.0,3,271.35985654980755,0,0.0,1,0.0,1,3.7840640032065007,0,244.3343537811333,0,344.71488454292614,0,38.149079260993716,0,741.9588605347701,0,309.370209520321,0,56.0,10.0
1148,M/E,24718.004451623914,0.0,5,453.0326218875364,0,53.257687907695,0,478.54461518524573,0,780.744538516403,0,360.186661980898,0,738.0163204814152,0,17.171366204971672,0,525.6226137405062,0,781.0204309848036,0,67.0,27.0
1149,M/E,89075.54332441936,0.0,5,788.7922684387411,0,51.60483565881823,0,70.98771622554345,0,249.00207515927403,0,1661.056922199777,0,735.9489398856466,0,80.65638141726558,0,1482.3949279066699,0,64.26996380625933,0,64.0,34.0
1150,M/E,282.90727099090077,36.87971294186761,0,1059.7810577704101,0,213.31904917919556,0,213.31904917919556,0,420.7559782128847,0,1811.0382964243431,0,1004.394718112707,0,297.5458737826429,0,1803.6681707132343,0,140.31632360082565,0,0.0,0.0
1151,M/E,2465.8437394846933,5.964521095266794,0,283.86140745707206,0,92.56692584164452,0,111.87854116779933,0,23.327754195118413,0,383.5145250529047,0,524.0220388996979,0,80.6455607438755,0,585.3766616587997,0,156.78702522815038,0,0.0,0.0
1152,M/E,87865.9135720358,0.0,8,0.0,3,0.0,1,12.619147186969291,0,22.854038079958556,0,1342.725746554834,0,397.386701821209,0,56.723082493502304,0,423.3259656684718,0,679.2051948077863,0,144.0,61.0
1153,M/E,413.0350370050477,46.21070262104785,0,65.75792644584418,0,85.6219549899567,0,173.80009500520802,0,231.95742963035818,0,1615.3498031757717,0,688.9940355188136,0,190.9485194255776,0,691.8671895863511,0,866.0828032698531,0,0.0,0.0
1154,M/E,1203.995770684358,24.52858614028341,0,89.8336197430471,0,122.96129551915305,0,122.96129551915305,0,190.71905542507054,0,1585.0911998799966,0,684.1472565497397,0,205.5199467686168,0,639.7127993588963,0,821.717314693822,0,0.0,0.0
1155,M/W,5948.851238673812,787.574399389965,0,1297.7068952573957,0,375.38336136920805,0,1096.8852177537149,0,301.22723785570594,0,1721.1765994815817,0,1137.8610590073813,0,21.125429012088095,0,2495.2081761351915,0,301.43181847645184,0,0.0,0.0
1156,M/W,4482.715080693994,626.6976772569673,0,533.1666511871404,0,80.23371744936259,0,80.23371744936259,0,530.6100560071336,0,2036.7589172184437,0,2356.716098431177,0,368.09862896049236,0,2856.62310474661,0,79.62933726237377,0,0.0,0.0
1157,M/W,9718.630433608398,310.2459916215373,0,1222.425004311398,0,313.09205404170956,0,1034.2283889458417,0,295.3555883204955,0,1744.6988057425954,0,1361.993458856198,0,41.20011714809756,0,2736.2446668374787,0,251.35451815880862,0,0.0,0.0
1158,M/W,793.1701185294814,337.1124855588407,0,755.745099135363,0,372.4982424875067,0,568.8346713873815,0,214.78413280452483,0,2429.337613019679,0,629.7030429891092,0,370.2380157924659,0,3049.8509466871915,0,425.7957878685583,0,0.0,0.0
1159,M/W,81570.59591433493,0.0,11,174.95394741389686,0,20.604755349812137,0,80.29482048273087,0,97.29699442177638,0,485.88495431070487,0,912.295528290538,0,7.674690442431655,0,1604.3552512717033,0,27.62956522000909,0,164.0,81.0
1160,M/W,11099.019002701338,0.0,2,454.3630804657905,0,143.17789516120095,0,143.17789516120095,0,146.6402428743032,0,1041.8042258360051,0,210.65151825091345,0,143.62026357042373,0,1386.0603743612419,0,706.4601678171559,0,14.0,6.0
1161,M/W,104391.30862142694,0.0,14,280.6661344362766,0,57.60076742697648,0,57.60076742697648,0,53.90354112191952,0,598.634176907113,0,150.59242817950002,0,15.593921857545963,0,1350.4923026854872,0,618.6093692779805,0,169.0,83.0
1162,M/W,359.3700722189698,10.9666701855637,0,430.74345449404973,0,189.7374893911467,0,189.7374893911467,0,332.5039261559315,0,921.9879955866221,0,410.3960518232486,0,141.6870459517149,0,1751.8758477370789,0,776.0388382325433,0,0.0,0.0
1163,M/W,2635.2955700036205,122.15791510108069,0,404.33098685745585,0,335.68191259869667,0,466.6936450089579,0,372.8408475725678,0,532.802139976562,0,412.91657245100964,0,5.024717360933541,0,1332.7543070256856,0,658.0678314223876,0,0.0,0.0
1164,M/W,877.6878491393057,102.99114373986096,0,493.47963788413995,0,205.0114952991163,0,205.0114952991163,0,352.21998406256796,0,1010.9575967013716,0,1602.2293267838322,0,30.43061101278925,0,442.39183944926776,0,447.5903876476305,0,0.0,0.0
1165,M/W,1856.5896974956127,22.77229126147375,0,243.24264311652766,0,39.034985943582285,0,39.034985943582285,0,297.3977360288699,0,920.7274116885595,0,1717.6813124446658,0,63.6275042356904,0,282.209533783561,0,506.47251697235345,0,0.0,0.0
1166,M/W,1080.121930231627,12.875394791977365,0,691.593919832749,0,83.73853846615481,0,83.73853846615481,0,362.6133951288411,0,72.55973644626867,0,1064.9910429886493,0,97.62016958948688,0,1105.4683978533772,0,187.4116858739787,0,0.0,0.0
1167,M/W,152213.7838757086,0.0,22,278.75047803497205,0,13.12423587578104,0,15.500210242538223,0,65.62312339695625,0,1254.6002110806394,0,780.33148879877,0,8.713043434609627,0,485.6591685411163,0,232.22367223811727,0,369.0,163.0
1168,M/W,4076.8413524187113,0.0,1,202.84560187777637,0,13.290512974714282,0,197.35892845567838,0,0.0,1,1307.0686959441186,0,1042.297374543446,0,42.87207651254802,0,309.319467991375,0,631.024736027851,0,10.0,0.0
1169,M/W,15583.516319175189,0.0,3,114.47047227255389,0,127.9863100898484,0,261.59689155650324,0,205.2108992000619,0,1523.0439635187658,0,1123.7700147658918,0,8.058407977310166,0,453.93713528626756,0,826.1952671379852,0,36.0,12.0
1170,M/W,1125.4950244078996,42.460827499658976,0,455.9743509743247,0,165.81755263653037,0,165.81755263653037,0,383.59668820824584,0,1138.3580423398034,0,1655.1769919520857,0,51.73934894447343,0,320.1794974398753,0,598.7246150624015,0,0.0,0.0
1171,M/W,2490.7694922070514,58.96342969607839,0,161.344415059582,0,301.3305845400298,0,330.6348404332995,0,172.09378040897602,0,554.6446371471143,0,894.4481784031401,0,141.66766502208418,0,1717.9215038408274,0,113.59872539337418,0,0.0,0.0
1172,M/W,1150.40859365564,296.0334343886551,0,773.5531797619582,0,95.68686900466227,0,174.1741212164281,0,247.16956021568657,0,1165.2026625118278,0,815.3680502751462,0,64.23996540719227,0,2186.5962378647764,0,465.47545208971803,0,0.0,0.0
1173,M/W,530.7944327755571,265.01671984519896,0,742.9243096506473,0,81.19386652994618,0,228.86077160062962,0,281.9001252978481,0,1112.245314442518,0,868.3726239021414,0,65.99517160033511,0,2133.315584746984,0,521.585058267153,0,0.0,0.0
1174,M/W,54435.722880426845,0.0,5,447.75041937206237,0,40.460958996672574,0,40.460958996672574,0,130.15492986084132,0,731.8699384749754,0,156.13743626193835,0,12.138167515518601,0,908.5902481747651,0,774.8901576602698,0,76.0,26.0
1175,M/W,2509.2661733816717,9.679228043006393,0,501.0127291467223,0,159.03188843811148,0,159.03188843811148,0,315.5448762281349,0,768.6542645622711,0,347.0262542865407,0,88.78683100203722,0,1050.350136568193,0,835.859327814162,0,0.0,0.0
1176,M/W,784.7657315414843,51.266049052227245,0,442.1879984288683,0,15.155718667635806,0,72.07309211078932,0,384.1123898457915,0,738.0072224591096,0,1434.0537010251305,0,125.6234135923912,0,589.0748693225001,0,204.18418216175144,0,0.0,0.0
1177,M/W,1119.3171591951473,35.21515708519238,0,351.32493485584513,0,192.05171806432682,0,284.6467504653839,0,338.3953729717773,0,675.8005714163947,0,1231.9173577340598,0,50.640320596322006,0,632.3573000235302,0,43.412317035313436,0,0.0,0.0
1178,M/W,5107.633268264067,104.81271306309922,0,557.2665169437096,0,4.412229500574856,0,287.04507179366504,0,256.61645648856745,0,917.5237468072326,0,1030.593803618171,0,5.740414824137969,0,1956.667432523862,0,366.30617723363616,0,0.0,0.0
1179,M/W,9710.463905638599,0.0,2,159.83616844107388,0,171.52376462011648,0,171.52376462011648,0,239.0749904623766,0,1624.7015812310071,0,747.8803598470785,0,41.5765495739746,0,662.3592590694939,0,619.431602754637,0,28.0,12.0
1180,M/W,1685.1736243676369,0.0,1,30.41357798636199,0,109.76150752131481,0,109.76150752131481,0,102.71284465018066,0,1613.8061084418694,0,969.7506071856876,0,30.373974506386688,0,713.4037793311297,0,725.7217965508981,0,6.0,3.0
1181,M/W,11613.589478273532,203.4096272192794,0,146.33615293761358,0,22.676520261009788,0,373.6165767902027,0,29.30788287129229,0,2179.7027496450755,0,1789.5204490117324,0,25.31709011288385,0,870.6311749625052,0,81.1957668803902,0,0.0,0.0
1182,M/W,3265.34460961701,434.1809048772667,0,992.9490373981856,0,78.91414460815504,0,78.91414460815504,0,600.3694609919906,0,1137.6988000574781,0,864.2665405172664,0,101.72815833317064,0,1956.8004785111723,0,686.5604524998787,0,0.0,0.0
1183,P/S,3513.0789996089466,13.940749437671307,0,844.0118566673956,0,180.38439953993793,0,180.38439953993793,0,312.8101231140398,0,1231.229220440149,0,579.1839880996366,0,373.3237939112969,0,655.8210147174467,0,896.2593257205347,0,0.0,0.0
1184,P/S,14638.475769446504,0.0,4,948.0149503094661,0,261.45274926497444,0,268.51665472249925,0,413.9669790285285,0,1271.0558501731412,0,592.2481114668892,0,192.68676761946324,0,596.1500727523585,0,750.0274233363076,0,12.0,5.0
1185,P/S,2724.5693450295894,73.9006360754139,0,805.1157344765688,0,202.5228525752634,0,351.76663277963956,0,400.73302878440364,0,1220.030084214325,0,522.6136070703259,0,106.29560615645302,0,238.78823612375695,0,641.032721715687,0,0.0,0.0
1186,P/S,2889.7224421196433,2.658166909899691,0,264.1589058093646,0,296.11051983581774,0,385.32737788545427,0,408.7060012243898,0,204.80926596225694,0,569.1054909181964,0,42.53765775773522,0,816.3914597128817,0,138.30110134455725,0,0.0,0.0
1187,P/S,10628.802021713895,0.0,1,665.2766883221796,0,771.8363530040357,0,1274.1642060304123,0,1311.7174603082224,0,3154.1522235255175,0,2292.612523058278,0,502.34465234089697,0,3955.0734836510487,0,1186.1353470064278,0,13.0,6.0
1188,R/S,2482.3796705369364,142.81151933481894,0,221.476350407974,0,221.30878899726494,0,221.30878899726494,0,202.95681091338417,0,937.5057083707633,0,906.1446154716076,0,265.76951070165774,0,1132.8877059675892,0,296.8504272778332,0,0.0,0.0
